file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,left/1[int],false,28,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,"swap/2[int,int]",false,43,0,0,0,0,1,2,5,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,right/1[int],false,33,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,pop/0,false,88,1,0,0,0,2,5,7,1,1,0,5,2,2,0,0,0,0,0,4,1,2,1,0,0,0,13,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,siftUp/1[int],false,73,0,0,0,0,4,3,8,0,1,1,3,0,0,1,0,0,0,0,1,2,0,2,0,0,0,7,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,parent/1[int],false,38,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,2,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,size/0,false,50,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,MaxHeap/1[List<Integer>],true,18,2,0,0,0,2,3,6,0,1,1,3,1,1,1,0,0,0,0,2,2,1,1,0,0,0,9,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,siftDown/1[int],false,103,0,0,0,0,7,5,10,0,3,1,5,1,1,1,1,0,0,0,0,6,0,2,0,0,0,11,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,peek/0,false,60,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,print/0,false,122,2,0,0,0,1,2,8,1,3,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_heap\my_heap.java,MaxHeap,isEmpty/0,false,55,0,0,0,0,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_searching\hashing_search.java,chapter_searching.hashing_search,"hashingSearchLinkedList/2[java.util.Map<java.lang.Integer,utils.ListNode>,int]",false,21,1,1,1,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_searching\hashing_search.java,chapter_searching.hashing_search,"hashingSearchArray/2[java.util.Map<java.lang.Integer,java.lang.Integer>,int]",false,14,0,1,1,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_searching\hashing_search.java,chapter_searching.hashing_search,main/1[java.lang.String[]],false,27,3,3,0,3,3,6,18,0,8,1,6,2,1,2,1,0,0,2,12,9,2,1,0,0,0,17,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,"addEdge/2[int,int]",false,70,1,3,2,1,6,3,5,0,0,2,3,1,1,0,1,0,0,0,4,0,0,1,0,0,0,10,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,addVertex/1[int],false,38,1,3,2,1,3,3,12,0,3,1,3,1,1,2,0,0,0,0,3,3,0,1,0,0,0,11,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,print/0,false,90,1,2,1,1,1,4,6,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,"GraphAdjMat/2[int[],int[][]]",true,18,2,3,1,2,3,2,10,0,0,2,2,2,3,2,0,0,0,0,2,2,0,1,0,0,0,10,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,size/0,false,33,0,4,4,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,removeVertex/1[int],false,55,1,2,1,1,3,3,8,0,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,12,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.GraphAdjMat,"removeEdge/2[int,int]",false,81,1,2,1,1,6,3,5,0,0,2,3,1,1,0,1,0,0,0,4,0,0,1,0,0,0,10,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_matrix.java,chapter_graph.graph_adjacency_matrix,main/1[java.lang.String[]],false,99,2,6,0,6,1,6,19,0,3,1,6,0,0,0,0,0,0,5,23,3,0,0,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\binary_search.java,binary_search,main/1[String[]],false,46,0,0,0,0,1,3,8,0,3,1,3,0,0,0,0,0,0,2,11,4,2,0,0,0,0,11,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\binary_search.java,binary_search,"binarySearchLCRO/2[int[],int]",false,29,0,0,0,0,4,0,10,2,3,2,0,0,0,1,0,0,1,0,4,5,4,3,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\binary_search.java,binary_search,"binarySearch/2[int[],int]",false,11,0,0,0,0,4,0,10,2,3,2,0,0,0,1,0,0,1,0,6,5,6,3,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\climbing_stairs_dfs.java,chapter_dynamic_programming.climbing_stairs_dfs,dfs/1[int],false,11,1,3,2,1,3,1,5,2,1,1,1,1,0,0,2,0,0,0,4,1,3,1,0,0,0,3,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\climbing_stairs_dfs.java,chapter_dynamic_programming.climbing_stairs_dfs,climbingStairsDFS/1[int],false,21,1,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\climbing_stairs_dfs.java,chapter_dynamic_programming.climbing_stairs_dfs,main/1[java.lang.String[]],false,25,1,1,0,1,1,3,5,0,2,1,3,1,2,0,0,0,0,1,1,2,0,0,0,0,0,9,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_hashing\array_hash_map.java,chapter_hashing.array_hash_map,main/1[java.lang.String[]],false,102,1,8,0,8,4,9,27,0,2,1,9,0,0,3,0,0,0,12,7,2,2,1,0,0,0,12,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_divide_and_conquer\binary_search_recur.java,chapter_divide_and_conquer.binary_search_recur,"binarySearch/2[int[],int]",false,31,2,2,1,1,1,1,4,1,1,2,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,5,8,0,false
